graph;n_nodes;n_edges;connected_components;avg_clustering_coeff;global_clustering_coeff;approx_global_clustering_coeff;max_closeness;avg_closeness;max_eigenvector;avg_eigenvector
rand_random_trap_100_4027_3_0.9999_1736542309437405_12;4027;12071;1;0.5920964798976219;0.11147981538821056;0.1097;0.35408970976253296;0.2125938714620019;0.5572964013204429;0.006429927480957323
rand_random_trap_100_4027_3_0.9999_17365423095796356_13;4027;12071;1;0.59075010615676;0.09964825493809427;0.0993;0.3336924989639453;0.20028808870857284;0.6457674050285629;0.005160770043680375
rand_random_trap_100_4027_3_0.9999_1736542309732009_14;4027;12072;1;0.5908613225958763;0.10117250429420363;0.1032;0.36777199232666485;0.21677702430519574;0.6104074480250768;0.006051717349782129
rand_random_trap_100_4027_3_0.9999_17365423098900213_15;4027;12072;1;0.5857334731783259;0.09767740909609422;0.0995;0.3977867799624543;0.22660084517077042;0.585224761964605;0.0065310171464454505
rand_random_trap_100_4027_3_0.9999_17365423101285975_16;4027;12072;1;0.5896489913397681;0.09600817176896548;0.0967;0.3560311284046693;0.21198759276289597;0.6568566442101216;0.005354862583288542
rand_random_trap_100_4027_3_0.9999_1736542310288161_17;4027;12072;1;0.586155216582652;0.0848323293592277;0.0851;0.3934714620797498;0.2288911141142149;0.5915034672478626;0.006586327328462864
rand_random_trap_100_4027_3_0.9999_17365423104663227_18;4027;12072;1;0.5942400939448752;0.10248959227583432;0.1034;0.3256754570457855;0.19622225587891048;0.6427352450223929;0.005238596891704841
rand_random_trap_100_4027_3_0.9999_17365423106221173_19;4027;12071;1;0.5898176042104316;0.11660322275966685;0.1139;0.34543114543114545;0.20071476762707008;0.6194780247074881;0.005416219291668287
rand_random_trap_100_4027_3_0.9999_17365423107637472_20;4027;12072;1;0.5899797015659466;0.09697998241560513;0.1017;0.3860759493670886;0.22456412803124948;0.6011062404419474;0.006391763119738942
rand_random_trap_100_4027_3_0.9999_17365423109198155_21;4027;12071;1;0.5863884219452923;0.12994756909172903;0.1334;0.3451350192884698;0.19798659903275437;0.5556285573632479;0.00620354097696755
rand_random_trap_100_4027_3_0.9999_17365423110512173_22;4027;12072;1;0.5986716738606067;0.10608142709250533;0.1064;0.37360801781737196;0.22005096420060818;0.5556663551163213;0.006759918699465325
rand_random_trap_100_4027_3_0.9999_17365423112001443_23;4027;12071;1;0.5891874268447191;0.10333270255320388;0.1073;0.36767123287671233;0.2135006461040516;0.6439217419798987;0.005358591464902709
rand_random_trap_100_4027_3_0.9999_17365423113514209_24;4027;12072;1;0.5877583351945724;0.12090180437169125;0.1223;0.39247416650419187;0.21383078056955648;0.5198767816380955;0.006582141449727954
rand_random_trap_100_4027_3_0.9999_1736542311485849_25;4027;12071;1;0.5943038915524144;0.11330977713422312;0.1152;0.35359213068680834;0.2080133542143142;0.6531406984420255;0.005149791057803823
rand_random_trap_100_4027_3_0.9999_17365423116304643_26;4027;12072;1;0.5900289560542914;0.09319412345695109;0.0985;0.3891358979315678;0.21727125103051795;0.6557103298092083;0.005661991954054693
rand_random_trap_100_4027_3_0.9999_17365423119056196_27;4027;12072;1;0.5893618951598812;0.08594744238505661;0.083;0.38711538461538464;0.22549209241688994;0.6537113793798955;0.005723449811863201
rand_random_trap_100_4027_3_0.9999_17365423120818412_28;4027;12072;1;0.5911579746868086;0.09642119121703929;0.1;0.3607203655586417;0.21397224788408004;0.6486522442471123;0.005337756274425408
rand_random_trap_100_4027_3_0.9999_17365423122438855_29;4027;12072;1;0.5906513846706567;0.0854432098690921;0.0814;0.3935483870967742;0.2328320713066929;0.486384653811421;0.007231596704632127
rand_random_trap_100_4027_3_0.9999_17365423124184313_30;4027;12072;1;0.5941280608351522;0.11692856065024204;0.1152;0.36918844566712516;0.21004514798849533;0.6289450873381334;0.005321149337329406
rand_random_trap_100_4027_3_0.9999_17365423125592756_31;4027;12071;1;0.5913957799708995;0.07650712989928243;0.0812;0.4209095661265029;0.23331376253128241;0.6586201220555074;0.0060425022269191345
rand_random_trap_100_4027_3_0.9999_173654231274716_32;4027;12072;1;0.5895639449063984;0.08746433748511176;0.0866;0.39731570117438075;0.23248261552335694;0.6270380094571278;0.0062750258367017435
rand_random_trap_100_4027_3_0.9999_17365423129136884_33;4027;12072;1;0.5896087577438958;0.10100479110364731;0.1036;0.34638217327712295;0.20041332734098502;0.6526521403473315;0.00538753214935963
rand_random_trap_100_4027_3_0.9999_17365423130693822_34;4027;12072;1;0.5868415259618152;0.08568166234205606;0.0887;0.40023859230539816;0.22519755646568868;0.6589413642950975;0.005734570701658399
rand_random_trap_100_4027_3_0.9999_17365423132465749_35;4027;12072;1;0.5896187552589615;0.09215951989158842;0.0949;0.3813222201174465;0.22256782764706237;0.5380324248910672;0.006652087384035865
rand_random_trap_100_4027_3_0.9999_17365423134125152_36;4027;12071;1;0.5924958820854006;0.13712678535554046;0.1325;0.32870672762900066;0.19695869877143848;0.4341936770004712;0.00671867814565322
rand_random_trap_100_4027_3_0.9999_1736542313536812_37;4027;12072;1;0.5922483417554418;0.08894594013565596;0.086;0.38748796920115497;0.2186114184121866;0.652683016968248;0.005814631524034996
rand_random_trap_100_4027_3_0.9999_17365423137091026_38;4027;12072;1;0.5888839951156996;0.11652954497987199;0.116;0.3744419642857143;0.21555171876258208;0.4320318635120938;0.007126426696773095
rand_random_trap_100_4027_3_0.9999_1736542313852557_39;4027;12072;1;0.5873692118743801;0.10891884141095498;0.1147;0.3492669384922356;0.21114955355885234;0.6197628812734176;0.005569932759014358
rand_random_trap_100_4027_3_0.9999_17365423141473927_40;4027;12072;1;0.5856957369645811;0.10650994100283921;0.106;0.37298499166203447;0.21270315790758507;0.612746207156096;0.0059046448042003674
rand_random_trap_100_4027_3_0.9999_17365423142933412_41;4027;12072;1;0.5906721558253107;0.10234631476149464;0.0964;0.36814191660570594;0.21804364643142266;0.6115182681952673;0.0061091156954613405
rand_random_trap_100_4027_3_0.9999_17365423144477222_42;4027;12072;1;0.5900976865159537;0.12338497097817194;0.1279;0.3645748437924477;0.20697355413729046;0.5916426005546104;0.006123227172373398
rand_random_trap_100_4027_3_0.9999_17365423145782177_43;4027;12072;1;0.5909008216439074;0.11739387567354449;0.1194;0.32371150599019055;0.19796648643532905;0.6173339581933237;0.0053030335401054295
rand_random_trap_100_4027_3_0.9999_17365423147155645_44;4027;12072;1;0.5929892748896478;0.12672979848430363;0.1254;0.32943294329432943;0.19750036109648667;0.6078372622528634;0.00535717108724548
rand_random_trap_100_4027_3_0.9999_1736542314846087_45;4027;12071;1;0.5877785917164634;0.1340798689561681;0.1321;0.3585678660491628;0.20451841619142758;0.5732440897043283;0.00604620877962111
rand_random_trap_100_4027_3_0.9999_1736542314973074_46;4027;12072;1;0.5897892075161911;0.10495968187341213;0.103;0.3522926146307315;0.20946518938914202;0.6164807483477096;0.0058807266011757
rand_random_trap_100_4027_3_0.9999_17365423151222258_47;4027;12072;1;0.58656455336689;0.09677485138621231;0.0948;0.36814191660570594;0.21385315571760685;0.6413711802403252;0.005737176889359058
rand_random_trap_100_4027_3_0.9999_17365423152797449_48;4027;12072;1;0.5853368551292866;0.09586167053505366;0.0966;0.36146525408511404;0.21557294008621378;0.6466375327290469;0.005490308349492799
rand_random_trap_100_4027_3_0.9999_1736542315441192_49;4027;12072;1;0.5897400738300017;0.12227930155395278;0.1191;0.3394317511171065;0.20400756072373383;0.585096043859736;0.005837433466005355
rand_random_trap_100_4027_3_0.9999_17365423155747437_50;4027;12072;1;0.5901882741870178;0.10623044498926683;0.105;0.37626168224299067;0.2212579291336923;0.6139414143853261;0.006049273958615787
rand_random_trap_100_4027_3_0.9999_17365423157200685_51;4027;12071;1;0.5908644340500414;0.09936702920842154;0.0997;0.3579939534056553;0.21181723013908316;0.6184715594445545;0.005792744429040473
rand_random_trap_100_4027_3_0.9999_17365423158809376_52;4027;12072;1;0.5913753581724892;0.08948404241983604;0.0877;0.38574302960620865;0.2281082645162492;0.6172993745877348;0.006234698820867525
rand_random_trap_100_4027_3_0.9999_17365423160431032_53;4027;12071;1;0.5952091103869832;0.08255198422309103;0.0826;0.3912536443148688;0.22515570435584512;0.6473606513873497;0.006001191657512782
rand_random_trap_100_4027_3_0.9999_17365423162236614_54;4027;12072;1;0.5898512135135577;0.10536243301119531;0.101;0.3778153153153153;0.21651696914884913;0.44341938552090654;0.006740347311612557
rand_random_trap_100_4027_3_0.9999_1736542316375485_55;4027;12072;1;0.5880004354495455;0.07881324224325485;0.071;0.403609022556391;0.22569659658609467;0.6606893689451419;0.005925060414502331
rand_random_trap_100_4027_3_0.9999_17365423165627356_56;4027;12072;1;0.592529354163128;0.09837714175127693;0.0998;0.38237249501377146;0.21936716725934854;0.6526941972360595;0.005621360085657091
rand_random_trap_100_4027_3_0.9999_17365423167175715_57;4027;12072;1;0.5969444697563765;0.11659906244686793;0.114;0.37447679285647845;0.212287873681874;0.5827208210169689;0.006304174474746049
rand_random_trap_100_4027_3_0.9999_17365423170564275_58;4027;12072;1;0.5897062968094443;0.09498767734629987;0.091;0.3873761185413259;0.22049414757983912;0.6500896664370215;0.005760124121066167
rand_random_trap_100_4027_3_0.9999_1736542317221079_59;4027;12072;1;0.5907286538547051;0.09357197768622735;0.0884;0.35644090305444887;0.21280871663010623;0.6451609587383007;0.005626972151967736
rand_random_trap_100_4027_3_0.9999_17365423173867676_60;4027;12072;1;0.5954201511555888;0.10772946135269323;0.109;0.3915199844403384;0.2200641949420055;0.4516094260552527;0.007246527556122932
rand_random_trap_100_4027_3_0.9999_17365423175333452_61;4027;12072;1;0.5942556268118521;0.12860110339282124;0.123;0.32718407151564405;0.19659335238071532;0.5856814790692246;0.005629167502133609
rand_random_trap_100_4027_3_0.9999_17365423176637378_62;4027;12072;1;0.59423091812824;0.11493801064508237;0.1171;0.3505747126436782;0.20615533286272925;0.6089905841487976;0.005978498690651543
rand_random_trap_100_4027_3_0.9999_1736542317809768_63;4027;12072;1;0.5873488665058467;0.11108242583552384;0.1097;0.33636895312891635;0.19840216053611437;0.6253071628758916;0.0052424149688076824
rand_random_trap_100_4027_3_0.9999_1736542317956291_64;4027;12072;1;0.5939404516458885;0.11999395876859567;0.1192;0.3379501385041551;0.19932114979115073;0.6354031141372608;0.004822846623870144
rand_random_trap_100_4027_3_0.9999_1736542318089779_65;4027;12072;1;0.5901408600990863;0.09431823830591042;0.0956;0.38197343453510435;0.22573047101491428;0.4932168918964972;0.00675611960248874
rand_random_trap_100_4027_3_0.9999_17365423182548075_66;4027;12072;1;0.5933643111599984;0.1118494773954498;0.1164;0.3277167277167277;0.2020255808582828;0.599644589986227;0.005480556141534908
rand_random_trap_100_4027_3_0.9999_17365423184031677_67;4027;12072;1;0.5887177834143809;0.09239077361770277;0.0971;0.3830273047283798;0.22218143974674787;0.6486808283087342;0.0056293240243864276
rand_random_trap_100_4027_3_0.9999_17365423185698454_68;4027;12072;1;0.5902233981034191;0.08975490443290131;0.0948;0.3825178147268409;0.2239646139034915;0.6383578633096233;0.005952135677625691
rand_random_trap_100_4027_3_0.9999_17365423187421615_69;4027;12072;1;0.5883715815216689;0.08572387132654079;0.086;0.40091615216092413;0.2331787940536487;0.5066074821389843;0.0068988531303593005
rand_random_trap_100_4027_3_0.9999_17365423189203253_70;4027;12072;1;0.5870848568223428;0.11296625646996898;0.1091;0.35546530107716756;0.21235677885608428;0.5305549105807965;0.00660405491717192
rand_random_trap_100_4027_3_0.9999_17365423190640564_71;4027;12071;1;0.592872449719158;0.11153320164108799;0.113;0.3651369490295665;0.2141585675372573;0.6198655704455356;0.005755738950483965
rand_random_trap_100_4027_3_0.9999_17365423192093325_72;4027;12072;1;0.585700238537063;0.11535968627578869;0.1155;0.336734693877551;0.195406954931433;0.5524229604799307;0.0065022706564335985
rand_random_trap_100_4027_3_0.9999_17365423193521934_73;4027;12072;1;0.5887037562800244;0.12616330932378278;0.1297;0.322028475443929;0.192832148687116;0.44934292566452094;0.006708442728512158
rand_random_trap_100_4027_3_0.9999_1736542319484103_74;4027;12071;1;0.5906937093671908;0.1122052365597332;0.1122;0.3534679543459175;0.21108355416415514;0.39887986645308227;0.0076625878279433296
rand_random_trap_100_4027_3_0.9999_1736542319628107_75;4027;12072;1;0.5881170427463356;0.08293524338546997;0.0832;0.38070921985815603;0.22527553405269338;0.6559042879395143;0.00563553704676499
rand_random_trap_100_4027_3_0.9999_1736542319813744_76;4027;12072;1;0.5862408798345629;0.0905107254252856;0.0898;0.4152227722772277;0.2291483118289395;0.6550173980792566;0.005835737440224795
rand_random_trap_100_4027_3_0.9999_17365423199827867_77;4027;12071;1;0.5871077620822837;0.07910978432227551;0.0799;0.41793833696667704;0.23243933929493174;0.6574548910663836;0.005991081617694975
rand_random_trap_100_4027_3_0.9999_173654232017183_78;4027;12072;1;0.5928466507049605;0.10648345008168655;0.1067;0.37430271476385274;0.22175901233100861;0.4479592324201705;0.006789126956266385
rand_random_trap_100_4027_3_0.9999_17365423205760207_79;4027;12072;1;0.5896159062350633;0.10727367278647011;0.1113;0.3663663663663664;0.20971368097536752;0.6132310593751261;0.0057827732672301934
rand_random_trap_100_4027_3_0.9999_17365423207259514_80;4027;12072;1;0.5914932389121614;0.10944059583424891;0.1179;0.3632590453848236;0.2194542190398004;0.5538653358897344;0.00681736298906806
rand_random_trap_100_4027_3_0.9999_17365423208726773_81;4027;12072;1;0.5871022363847743;0.10595575638330502;0.1105;0.3404939106901218;0.2060666827708029;0.4247045728040251;0.007501879614455176
rand_random_trap_100_4027_3_0.9999_1736542321022608_82;4027;12072;1;0.5845041010163832;0.08898804750808939;0.085;0.3731924360400445;0.21972039174706462;0.6434726883876334;0.0057800960135981115
rand_random_trap_100_4027_3_0.9999_17365423211923869_83;4027;12072;1;0.5918818752559643;0.12068093286791116;0.1158;0.3541520056298381;0.20528682713469107;0.5070593762815027;0.006513838202155052
rand_random_trap_100_4027_3_0.9999_17365423213311074_84;4027;12072;1;0.5916967084068905;0.08910584175869594;0.0863;0.36143280366280633;0.2162286260875887;0.6456243995255585;0.005599951390104917
rand_random_trap_100_4027_3_0.9999_1736542321498681_85;4027;12071;1;0.5892745749060988;0.13829484164731218;0.1422;0.3326173165895572;0.19387534069187642;0.5656436050566649;0.005908623212485359
rand_random_trap_100_4027_3_0.9999_17365423216241863_86;4027;12072;1;0.5901627834671975;0.06186113243092381;0.0604;0.45225791956863626;0.24672912030263658;0.6692746434327403;0.00621395059267939
rand_random_trap_100_4027_3_0.9999_17365423218488553_87;4027;12071;1;0.5915743475710766;0.10815706770642271;0.1087;0.3238156518941527;0.1988675272855569;0.6528252527204507;0.0048505349489481485
rand_random_trap_100_4027_3_0.9999_17365423219997928_88;4027;12072;1;0.586409117179112;0.09219915509176894;0.0957;0.39708057993885;0.2212202335787955;0.6503960439237322;0.005813230679418732
rand_random_trap_100_4027_3_0.9999_17365423221681645_89;4027;12071;1;0.5910817827398759;0.11315490337914642;0.1165;0.35306498289923705;0.20348486434294225;0.4930531681708089;0.006878447975773826
rand_random_trap_100_4027_3_0.9999_17365423223144932_90;4027;12072;1;0.5902643049596646;0.08311507611720413;0.0879;0.3932024611778494;0.22643084637165148;0.5841312913207759;0.006697606486190056
rand_random_trap_100_4027_3_0.9999_17365423224923549_91;4027;12072;1;0.5859667612596295;0.08518588891000063;0.0835;0.39548133595284873;0.2250965400191061;0.6395034746554404;0.006060218114473221
rand_random_trap_100_4027_3_0.9999_17365423226715782_92;4027;12072;1;0.5935016824520596;0.12334191928066619;0.124;0.33469116302269514;0.20036042338469437;0.36781711875075024;0.007263677017287237
rand_random_trap_100_4027_3_0.9999_17365423228098862_93;4027;12071;1;0.5891603747295365;0.07884402124519524;0.0797;0.3681082563774344;0.21698024325615275;0.623473153730317;0.005943007375941554
rand_random_trap_100_4027_3_0.9999_1736542322996351_94;4027;12071;1;0.5902036741027916;0.10238571103296482;0.0983;0.3478486262312079;0.20692776898191573;0.6145714067902757;0.005875729622602928
rand_random_trap_100_4027_3_0.9999_17365423231517193_95;4027;12072;1;0.5926199943769108;0.12251024125751525;0.1149;0.34086868173736345;0.20726642045292185;0.49060721501966276;0.0070031183874576805
rand_random_trap_100_4027_3_0.9999_1736542323284757_96;4027;12072;1;0.5855285814085021;0.1147956395548881;0.1182;0.3390315789473684;0.2046710356846546;0.5815111218511941;0.006089628560360391
rand_random_trap_100_4027_3_0.9999_17365423234288466_97;4027;12072;1;0.5901511208338981;0.09550163952032703;0.0945;0.3623436234362344;0.20896466480993983;0.640443869606847;0.005407286188229462
rand_random_trap_100_4027_3_0.9999_17365423235870423_98;4027;12072;1;0.592919423296286;0.06689879720595818;0.0633;0.4567733151803948;0.24520208802477111;0.6683098581749655;0.006156346849083639
rand_random_trap_100_4027_3_0.9999_17365423237963996_99;4027;12072;1;0.589204930054128;0.10519459011868618;0.1076;0.37959645483688476;0.21886856523184114;0.6238178817943878;0.0057400264122722785
rand_random_trap_100_4027_3_0.9999_17366060270318367_0;4027;12072;1;0.5936040736559308;0.1060707881146065;0.1069;0.3537163943068002;0.21051783783658284;0.6251589034047222;0.005630757477657482
rand_random_trap_100_4027_3_0.9999_1736606027191134_1;4027;12071;1;0.5851629196838399;0.09680334349937875;0.0979;0.37587526841564745;0.22344224931526668;0.6479900559634847;0.005609178847694795
rand_random_trap_100_4027_3_0.9999_1736606027361109_2;4027;12072;1;0.5848355372657613;0.1139842389183666;0.1108;0.3430470347648262;0.20561535281484125;0.5994778822567666;0.005890406611887315
rand_random_trap_100_4027_3_0.9999_17366060275133784_3;4027;12071;1;0.5892461929655354;0.0801532523875257;0.0806;0.4065434716752499;0.2273141708692285;0.6599997697727066;0.0059851685830116476
rand_random_trap_100_4027_3_0.9999_1736606027710307_4;4027;12071;1;0.5876527191391933;0.09162480414802371;0.0931;0.3824451410658307;0.2216919438971197;0.6506173101414567;0.005674232620939896
rand_random_trap_100_4027_3_0.9999_17366060278903716_5;4027;12072;1;0.5829355058945077;0.08817416379035932;0.09;0.3630952380952381;0.21261801074715397;0.6513485738879096;0.005656984083271643
rand_random_trap_100_4027_3_0.9999_17366060280727983_6;4027;12072;1;0.5856038787788644;0.11117896669516601;0.1156;0.36649977241693216;0.21011940955828634;0.6173282205887758;0.005931674706093894
rand_random_trap_100_4027_3_0.9999_173660602828743_7;4027;12072;1;0.5924096444242963;0.11245419802214254;0.112;0.37489524164261107;0.2155709771238308;0.5591435561121805;0.006409114932480593
rand_random_trap_100_4027_3_0.9999_17366060284376428_8;4027;12072;1;0.5893912662895343;0.09538584726253628;0.0958;0.3614003590664273;0.21101616719834987;0.6579951107923414;0.005057722728070453
rand_random_trap_100_4027_3_0.9999_1736606028610043_9;4027;12071;1;0.5844999995063332;0.08604136568951959;0.0875;0.39625984251968505;0.22377862914313285;0.6466343264750963;0.0059324114523853395
rand_random_trap_100_4027_3_0.9999_17366060287938557_10;4027;12072;1;0.5865165687768494;0.07683417167228272;0.0723;0.38405036726128017;0.22518303527781106;0.4718035406416458;0.0069323481387995696
rand_random_trap_100_4027_3_0.9999_1736606028995646_11;4027;12072;1;0.5898539951011732;0.12045559280758644;0.1174;0.3427841634738186;0.20076909779992647;0.5849161074886148;0.005650355533268157
rand_random_trap_100_4027_3_0.9999_17366060291437685_12;4027;12071;1;0.5886771548213799;0.10183978810222635;0.1021;0.3572315882874889;0.21243148140749726;0.6326741075035688;0.0056482863963908305
rand_random_trap_100_4027_3_0.9999_1736606029310121_13;4027;12071;1;0.5865762057257599;0.09805466021329298;0.0932;0.37044534412955465;0.22047815658468906;0.646516053679491;0.005498064677979584
rand_random_trap_100_4027_3_0.9999_17366060294703293_14;4027;12072;1;0.5901185702509585;0.11149726348709929;0.1126;0.37430271476385274;0.2105809284054579;0.6373257481383021;0.005421308353095623
rand_random_trap_100_4027_3_0.9999_1736606029618476_15;4027;12072;1;0.589281600808946;0.0808520573922898;0.0781;0.3858169621466219;0.2207946980961729;0.6612901288393392;0.0057907112852462845
rand_random_trap_100_4027_3_0.9999_17366060298987398_16;4027;12072;1;0.5913360331926513;0.10595255800118977;0.1034;0.36078501657854645;0.21108687747130223;0.5960454961397478;0.006185084345205446
rand_random_trap_100_4027_3_0.9999_17366060300552266_17;4027;12072;1;0.5868171833763814;0.11879112925830325;0.1187;0.32441579371474616;0.1992432333225294;0.6022174762897502;0.005583472847776245
rand_random_trap_100_4027_3_0.9999_17366060302031746_18;4027;12072;1;0.5915016635830965;0.0861272129092903;0.0816;0.38864755285259195;0.2285276308080434;0.594743322605879;0.006485366920234305
rand_random_trap_100_4027_3_0.9999_17366060303849823_19;4027;12071;1;0.5901748993892731;0.10075673837258736;0.1075;0.3634558093346574;0.21538762905483735;0.6402942810342296;0.005722985091432235
rand_random_trap_100_4027_3_0.9999_17366060305491602_20;4027;12072;1;0.5873464005672391;0.09846489551699456;0.0967;0.34092641205859936;0.20397251372120506;0.6163754463505876;0.005549389678427098
rand_random_trap_100_4027_3_0.9999_17366060307164166_21;4027;12072;1;0.5939112021925117;0.12911112011561787;0.1254;0.33187700931497816;0.20176371051607023;0.4582381132722252;0.006267916590974901
rand_random_trap_100_4027_3_0.9999_17366060308583882_22;4027;12071;1;0.5913519299296103;0.08004205046618114;0.0746;0.39948402460805715;0.22886818631445785;0.6625161148527409;0.0057538299271175245
rand_random_trap_100_4027_3_0.9999_17366060310486183_23;4027;12072;1;0.5896075751590059;0.0929866629155776;0.0988;0.36753697279532593;0.22154981273880284;0.4923296114961087;0.00719928164793329
rand_random_trap_100_4027_3_0.9999_17366060312231693_24;4027;12072;1;0.5829835631131356;0.07794240659914033;0.0806;0.41436805269658294;0.2388198617197609;0.6098047827173335;0.006724476654790441
rand_random_trap_100_4027_3_0.9999_17366060314192069_25;4027;12072;1;0.5886015545386177;0.08112669749498394;0.0829;0.3984560570071259;0.23057787025499038;0.4979929425666249;0.006982163824224483
rand_random_trap_100_4027_3_0.9999_17366060316104553_26;4027;12071;1;0.5909880867726683;0.08054305544962245;0.0847;0.3933561309233024;0.22819223812360903;0.6614712176400428;0.005717708961176194
rand_random_trap_100_4027_3_0.9999_17366060319172435_27;4027;12071;1;0.5864715549008035;0.10425594364543586;0.1086;0.3555908850026497;0.20516494044288694;0.5831509695064396;0.006332211580183497
rand_random_trap_100_4027_3_0.9999_17366060320771613_28;4027;12071;1;0.5921798741715113;0.10273640158338097;0.0952;0.40993788819875776;0.22330403029981033;0.6456771054682413;0.005846514350287179
rand_random_trap_100_4027_3_0.9999_1736606032240619_29;4027;12072;1;0.5948492196543373;0.11539621821867722;0.1091;0.40159600997506234;0.21963671502056414;0.517938830166433;0.006597976073024467
rand_random_trap_100_4027_3_0.9999_17366060323851771_30;4027;12072;1;0.5948559832301376;0.11648763783860908;0.1111;0.3215398131139685;0.19733538107100182;0.5984113701502952;0.005585401416232342
rand_random_trap_100_4027_3_0.9999_1736606032533778_31;4027;12071;1;0.5912404105092679;0.10811363404023308;0.1066;0.34313474814625416;0.20275842088109614;0.44742829259418254;0.006563088594537273
rand_random_trap_100_4027_3_0.9999_17366060326903698_32;4027;12071;1;0.5868657340872717;0.11063451865238957;0.1041;0.37160790105224295;0.2157683443224909;0.6139921046478009;0.005904204572043117
rand_random_trap_100_4027_3_0.9999_17366060328429692_33;4027;12071;1;0.5878678938744142;0.11669727923159053;0.1139;0.3359479305740988;0.1974640749435312;0.4729699657234313;0.006915679490243611
rand_random_trap_100_4027_3_0.9999_17366060329930737_34;4027;12072;1;0.5921791537094983;0.12949533148909478;0.1306;0.32787686293672125;0.19520685742755253;0.6106111550433475;0.005247886019735603
rand_random_trap_100_4027_3_0.9999_1736606033130846_35;4027;12071;1;0.5884792331979358;0.1023130588159376;0.1014;0.37622652088589853;0.2180678186255565;0.6119162423599471;0.005907294999345655
rand_random_trap_100_4027_3_0.9999_17366060332939198_36;4027;12072;1;0.5892901435359852;0.10390668381214016;0.1016;0.381466742467311;0.21818662688793442;0.6102134244542085;0.006148541646847522
rand_random_trap_100_4027_3_0.9999_17366060334556227_37;4027;12072;1;0.5825831009387191;0.10430593460990244;0.1012;0.35821692321380905;0.2157283176223964;0.6172276030242547;0.005786747277043568
rand_random_trap_100_4027_3_0.9999_17366060336135004_38;4027;12072;1;0.5919263392904348;0.10441720249913478;0.1028;0.3278501628664495;0.1985915198815462;0.6448289166455422;0.004917378377063448
rand_random_trap_100_4027_3_0.9999_17366060337746124_39;4027;12071;1;0.5820882000128946;0.09540771794552078;0.096;0.37496507404302876;0.2166700885811758;0.6438681669386709;0.005685590998650191
rand_random_trap_100_4027_3_0.9999_1736606034105173_40;4027;12072;1;0.5917742904131148;0.09064948610969777;0.0921;0.391025641025641;0.22537296770388268;0.6213504820248357;0.006252633861567847
rand_random_trap_100_4027_3_0.9999_17366060342775707_41;4027;12071;1;0.5826392306977161;0.07364344117992254;0.0783;0.40470446320868514;0.23618119279352842;0.550884159217738;0.006920439199218737
rand_random_trap_100_4027_3_0.9999_17366060344902449_42;4027;12072;1;0.5907165068829764;0.102558174817041;0.1028;0.3697309211130499;0.21872840670688312;0.6483054961011306;0.005433738075228024
rand_random_trap_100_4027_3_0.9999_1736606034651914_43;4027;12072;1;0.5916463664108061;0.12489733866881017;0.1209;0.3772842282822603;0.21036210418345752;0.3729034046015789;0.007532164124423318
